id,name,brewery_type,city,state_province,country,latitude,longitude
5128df48-79fc-4f0f-8b52-d06be54d0cec,(405) Brewing Co,micro,Norman,Oklahoma,United States,35.25738891,-97.46818222
34e8c68b-6146-453f-a4b9-1f6cd99a5ada,1 of Us Brewing Company,micro,Mount Pleasant,Wisconsin,United States,42.72010826899558,-87.88336350209435
6d14b220-8926-4521-8d19-b98a2d6ec3db,10 Barrel Brewing Co,large,Bend,Oregon,United States,44.08683531,-121.281706
e2e78bd8-80ff-4a61-a65c-3bfbd9d76ce2,10 Barrel Brewing Co,large,Bend,Oregon,United States,44.0575649,-121.3288021
e432899b-7f58-455f-9c7b-9a6e2130a1e0,10 Barrel Brewing Co,large,Portland,Oregon,United States,45.5259786,-122.6855056
ef970757-fe42-416f-931d-722451f1f59c,10 Barrel Brewing Co,large,San Diego,California,United States,32.714813,-117.129593
9f1852da-c312-42da-9a31-097bac81c4c0,10 Barrel Brewing Co - Bend Pub,large,Bend,Oregon,United States,44.0912109,-121.2809536
ea4f30c0-bce6-416b-8904-fab4055a7362,10 Barrel Brewing Co - Boise,large,Boise,Idaho,United States,43.618516,-116.202929
1988eb86-f0a2-4674-ba04-02454efa0d31,10 Barrel Brewing Co - Denver,large,Denver,Colorado,United States,39.7592508,-104.9853655
1ecc330f-6275-42a5-b14e-00adbed62752,10 Torr Distilling and Brewing,micro,Reno,Nevada,United States,39.5171702,-119.7732015
7531dbd8-afc9-4b5b-95bc-7ece7f2c0bf3,10-56 Brewing Company,micro,Knox,Indiana,United States,41.289715,-86.627954
49eaa1ab-5cee-40cd-a0dc-da14ba2b7dac,1000 Hills Brewing Company,brewpub,Durban,KwaZulu-Natal,South Africa,-29.7711,30.7063
5ae467af-66dc-4d7f-8839-44228f89b596,101 North Brewing Company,closed,Petaluma,California,United States,38.27029381,-122.665055
4ffda196-dd59-44a5-9eeb-5f7fd4b58f5a,105 West Brewing Co,micro,Castle Rock,Colorado,United States,39.38269495,-104.8667206
42aa37d5-8384-4ffe-8c81-7c982eff0384,10K Brewing,micro,Anoka,Minnesota,United States,45.19812039,-93.38952559
232e8f62-9afc-45f5-b4bc-582c26b5c43b,10th District Brewing Company,micro,Abington,Massachusetts,United States,42.10591754,-70.94594149
08f78223-24f8-4b71-b381-ea19a5bd82df,11 Below Brewing Company,micro,Houston,Texas,United States,29.9515464,-95.5186591
58293321-14ae-49d7-9a7b-08436c9e63a6,1188 Brewing Co,brewpub,John Day,Oregon,United States,44.4146563,-118.9218754
e5f3e72a-fee2-4813-82cf-f2e53b439ae6,12 Acres Brewing Company,micro,Killeshin,Laois,Ireland,52.84930763,-6.979343891
0faa0fb2-fffa-416d-9eab-46f67477c8ef,12 West Brewing Company - Production Facility,micro,Mesa,Arizona,United States,33.436188,-111.5860662
e54c2f02-acd6-4172-861d-fcfa54c8701a,122 West Brewing Co,closed,Bellingham,Washington,United States,48.7621709,-122.485982
d5cb896d-3e99-4e19-9693-5e06ce987e53,127 Brewing,micro,Jackson,Michigan,United States,42.28667212,-84.43116792
06e9fffb-e820-45c9-b107-b52b51013e8f,12Degree Brewing,brewpub,Louisville,Colorado,United States,39.9782443,-105.1319826
950180bd-29c9-46b3-ad0c-e6f09799ec7f,13 Below Brewery,micro,Cincinnati,Ohio,United States,39.12639764,-84.70634815
936c3d7e-5d54-4459-b72c-117cdda059b4,13 Virtues Brewing Co,brewpub,Portland,Oregon,United States,45.4762536,-122.6487531
4788221a-a03b-458c-9084-4cadd69ade6d,14 Cannons Brewing Company,micro,Westlake Village,California,United States,34.15334,-118.802397
4b677b60-fef1-42e2-90ef-dadc1bd7fb06,14er Brewing Company,proprietor,Denver,Colorado,United States,39.7614112,-104.9839636
85192a9c-58a4-48c3-bd9d-496d09d22aa3,16 Lots Brewing,brewpub,Mason,Ohio,United States,39.3545967,-84.3183801
284b44f8-6ccb-4cd6-8d06-f2ad882a47c3,16 Mile Brewing Co,micro,Georgetown,Delaware,United States,38.6788938,-75.37816436
ee6d39c6-092f-4623-8099-5b8643f70dbe,16 Stone Brewpub,brewpub,Holland Patent,New York,United States,43.24211175,-75.2565195
84bd3b3c-bd2d-4e07-bc31-b43a8c8ebf4c,1717 Brewing Co,micro,Des Moines,Iowa,United States,41.5872267,-93.6120353
f41a0c47-ba9b-4547-bfed-fcbefe0fc74b,1718 Ocracoke Brewing,brewpub,Ocracoke,North Carolina,United States,35.10715368,-75.97176063
896f26a1-d80e-4790-9287-026a86c1799d,180 and Tapped,micro,Coraopolis,Pennsylvania,United States,40.50984957,-80.15020356
46839a79-b7bf-4733-b91b-ce116d062a57,1817 Brewery,micro,okolona,Mississippi,United States,34.001703,-88.750264
1a1b2165-73ed-40aa-b89b-56794d140f22,1840 Brewing Company,micro,Milwaukee,Wisconsin,United States,43.00436242,-87.90606942
fe6b9893-b93e-43d5-a9f6-3e0c89a3f13c,1850 Brewing Company,micro,Mariposa,California,United States,37.570148,-119.9036592
b51f3cdf-60ff-4ae1-94a7-76906c7d62eb,18th Street Brewery,micro,Gary,Indiana,United States,41.59928343,-87.26887786
add7f978-942e-4d56-b209-c80837a51d69,18th Street Brewery,micro,Hammond,Indiana,United States,41.61556796,-87.517422
dbde8235-2b55-4d8b-8b1c-438155abe104,1905 Brewing Company,micro,Assumption,Illinois,United States,39.5172564,-89.0503635
4f4b5b34-d572-4dff-a18f-47e507c073e6,1912 Brewing,micro,Tucson,Arizona,United States,32.24673727,-110.9927505
4ccad9b9-f9cf-4d21-b6d5-ab005ee1532d,192 Brewing,micro,Kenmore,Washington,United States,47.75670075,-122.2415652
9046adec-ed04-4c60-8043-4a02e9e2dabc,2 Basset Brewery,micro,White Sulphur Springs,Montana,United States,46.54807609,-110.9004865
8436b02b-9a06-474c-b5eb-8ff9aedf1f99,2 Dogz and A Guy Brewing,micro,Montrose,Pennsylvania,United States,41.8336364,-75.8800318
2005a2bb-0f89-4520-8553-f79cf0b4c909,2 Feet Brewing Company,brewpub,Bangor,Maine,United States,44.80012684,-68.77283099
d30841d8-0152-469f-9a19-1b97a5f965a6,2 HALFS Brewing Distilling,micro,Alexandria,NSW,Australia,-33.902839,151.1979
6948c755-a504-42f9-88e8-d04d027731e5,2 Row Brewing,micro,Midvale,Utah,United States,40.5950202,-111.9007652
836cb05e-ee8f-4798-859e-fe0bedb0186a,2 Tones Brewing Co.,micro,Whitehall,Ohio,United States,40.0030689,-82.9118174
5ec3b488-48bd-49a7-9828-05bd90195cd5,2 Tread Brewing Co,brewpub,Santa Rosa,California,United States,38.4387767,-122.7167729
8624d11b-8593-49a8-89b4-c46a0f111cd7,2 Way Brewing Company,brewpub,Beacon,New York,United States,41.5082102,-73.9809868
5cda93ce-6b16-4374-9d43-bb4383be0187,2 Witches Winery and Brewing Company,micro,Danville,Virginia,United States,36.58590349,-79.42125553
64a48d9e-08e9-45e3-83ca-f00d24bb7e49,20 Corners Brewing LLC,brewpub,Woodinville,Washington,United States,47.76864301,-122.1517007
c018299b-db2d-438b-b58c-ecaa0f07a0df,210 Brewing Co,brewpub,Arlington,Washington,United States,48.215096,-122.18421
46a8ed58-5d1a-413e-871e-d2d29d6d43f0,217 Brew Works,micro,Wilson,North Carolina,United States,35.7227625,-77.9120318
63baab9a-b561-4eff-8619-f95290a61b77,21st Amendment Brewery,regional,San Leandro,California,United States,37.71130036,-122.1772928
8f9621dc-da98-4ddb-82a1-039c9e2b3224,21st Amendment Brewery Cafe,brewpub,San Francisco,California,United States,37.782448,-122.3925769
84337872-75da-4cdd-9f8f-1e1691f21642,21st St Brewers Bar,brewpub,Saint Louis,Missouri,United States,38.624291,-90.213781
29c73154-9117-4f27-98e1-b5bb5f69c055,23rd Ave Brewery,micro,Seattle,Washington,United States,47.599163,-122.301811
c70c8ad5-4bfa-4b2a-a383-7e7d15e0baf9,23rd Street Brewery,brewpub,Lawrence,Kansas,United States,38.9429674,-95.28093353
6751228c-5373-4a54-8d68-72df6849a437,26 Degree Brewing Company,micro,Pompano Beach,Florida,United States,26.2316338,-80.1224169
e0444512-54a6-4a44-b5bb-0f9b88326454,27 South Brewing,micro,Coorparoo,QLD,Australia,-27.4869498,153.0567537
7d13ee75-e7e3-4623-862a-43a18dd6a1ae,2C Family Brewing Co.,micro,Nampa,Idaho,United States,43.578989,-116.559282
5fdcc498-f9df-4fa5-b35d-487a59f0fecc,2Kids Brewing Company,micro,San Diego,California,United States,32.896584,-117.137429
be0ec266-d637-42e4-94ba-4ce21e456054,2nd Shift Brewing Co,brewpub,Saint Louis,Missouri,United States,38.621943,-90.280526
9fdb80f1-a96f-4dc4-80a2-5b0d9a246916,3 Beards Beer Company,contract,Williamsburg,Massachusetts,United States,42.3923659,-72.7305059
065200ec-51cf-4612-b1b9-61f7db489c3c,3 Daughters Brewing,micro,Saint Petersburg,Florida,United States,27.76899022,-82.6629721
60c00c0b-b797-4f6a-b442-3bfbaec156ca,3 Disciples Brewing,micro,Sebastopol,California,United States,38.3845125,-122.8332502
a1887b5a-0c21-43cf-9547-527b7c11dcf4,3 Freaks Brewing Co,micro,Highlands Ranch,Colorado,United States,39.5659575,-104.9426656
a74744eb-ca98-43c5-9199-09df39f8b400,3 Iron Brewing Company,micro,Colton,California,United States,34.05616889,-117.3066993
1218736c-bfcf-4b95-b473-7399aaf60d1d,"3 Keys Brewing Company, LLC",brewpub,Bradenton,Florida,United States,27.49645026,-82.53393502
ed387340-ea78-4f65-9de0-15e2da50371e,3 Nations Brewing,micro,Farmers Branch,Texas,United States,32.93044336,-96.89883128
50f26a2b-242d-40af-b78b-cf975ce37761,3 Ravens,micro,Thornbury,VIC,Australia,-37.755894,145.026872
a8fda9a9-026b-4b15-86b9-62b4ccb126c1,3 Sheeps Brewing Co,micro,Sheboygan,Wisconsin,United States,43.77384561,-87.73006524
e2ddeea8-03d4-43e7-bfd0-d27797b9d016,3 Sons Brewing Co.,proprietor,Dania,Florida,United States,26.04800238,-80.14361029
cb56e27e-d113-4f74-925a-69305a56d082,3 Trails Brewing Co,micro,Independence,Missouri,United States,39.122385,-94.41265
3b0b5b9b-f6d8-49e3-8ebd-0bcef6939bcd,32 North Brewing Co,brewpub,San Diego,California,United States,32.88313237,-117.1649842
a964a343-e4f1-40d8-9353-09ef9b74f513,34 Degree North Experiment Station,micro,Shallotte,North Carolina,United States,33.97270364,-78.38636517
098595c2-f606-40b4-9b49-195f73fb6fd6,350 Brewing Co,brewpub,Tinley Park,Illinois,United States,41.55864726,-87.79160288
63969ec8-b557-4c71-b993-ad00c99ab70e,360 Degree Brewing Company,micro,Sheffield Park,East Sussex,England,50.993912,-0.00086
b84d47b5-43a1-4a05-9ee4-e795dfbf019c,3806 Brewing,micro,Berwick,VIC,Australia,-38.0371856,145.3416748
dfa3f8fc-21cf-443d-ba8d-8adfc6873852,38Â°-75Â° Brewing,brewpub,Rehoboth Beach,Delaware,United States,38.7074994,-75.090191
842d193f-7a1b-4960-86f8-7d6614884005,3cross Fermentation Cooperative,micro,Worcester,Massachusetts,United States,42.24364875,-71.83057593
4f70ac94-eca5-4cec-8581-92ec5afdf4f2,3Halves Brewing Co,brewpub,Liberty,Missouri,United States,39.2461993,-94.4190247
694547f5-28fd-4363-bad6-03b6eaf0f1dd,3rd Degree Brewhouse,micro,Fuquay Varina,North Carolina,United States,35.5914556,-78.794223
3c9354c5-4d21-40a8-8e53-8f2f9b5e043b,3rd Rock Brewing Company,micro,Trenton,North Carolina,United States,35.06939877,-77.36749285
2eed7840-ec52-48b5-b22e-d9d76bd01929,3rd Turn Brewing,micro,Louisville,Kentucky,United States,38.19322725,-85.56656078
a00c1c11-dede-4d7f-a514-bd291b6db283,3TREE BREWERY,micro,Ibaraki,Osaka,Japan,34.81744613,135.5780968
b72f2ce6-e062-404d-ac31-c1060db2d870,4 By 4 Brewing Company,micro,Springfield,Missouri,United States,37.147986,-93.239889
ac2f41ed-e1e8-4586-aa78-253543db7714,4 Hands Brewing Co,regional,Saint Louis,Missouri,United States,38.61526593,-90.19762012
cbcca8ac-55f6-47cb-967f-1a77dfa959e5,4 Pines,large,Richmond,VIC,Australia,-37.824664,144.9901574
7c669ae6-460d-476b-bc56-0b4d566a152c,4 Stitch Brewing Co - Brewery & Taproom,taproom,Mill Creek,Washington,United States,47.84671432549031,-122.21991381534453
b237e2d5-dabc-41f9-a3ff-2b4e3f3a9c8e,4 Stitch Brewing Co - Taproom & Kitchen,brewpub,Woodinville,Washington,United States,47.782473284417534,-122.15488674811915
b7f2ebb8-6764-4654-a98b-246724c8952a,411 Broadway Ales,planning,Fresno,California,United States,36.7295295,-119.7088613
dad10840-28ab-4dcf-9005-bf2cc2665b5a,42 North Brewing Company,brewpub,East Aurora,New York,United States,42.769311,-78.607989
52dd0878-928b-4b47-b7fa-602f140592ed,4204 Main Street Brewing Co,brewpub,Belleville,Illinois,United States,38.53796122,-90.02053343
1d3084b5-c9bc-4380-9862-14e837b82bb9,45 Degree Brewhouse,micro,Spokane Valley,Washington,United States,47.657478,-117.264473
6b892c61-269b-453f-acd1-b79491b0ef0b,47 Hills Brewing Co,brewpub,South San Francisco,California,United States,37.64425595,-122.4136168
cd97aeab-a499-4c95-b20b-881bfe3ed6c8,49th State Brewing Co,micro,Healy,Alaska,United States,63.864759,-149.017877
eaa4afea-bcb5-434c-839e-ef48fe8811d0,49th State Brewing Co - Anchorage,brewpub,Anchorage,Alaska,United States,61.2197366,-149.8958196
025dbb4f-15b3-483e-b78a-348914fa0136,49th State Brewing Co - Ted Stevens,taproom,Anchorage,Alaska,United States,61.17717562110904,-149.99057054232856
dbf0d7e7-4e2c-4574-9dee-791d95496811,4B's Brewery,brewpub,Cedaredge,Colorado,United States,38.900614,-107.925782
53efe9e9-dbb3-4c98-ab77-61515abef2a9,4kd Crick Brewery,brewpub,Defiance,Ohio,United States,41.296252,-84.341647
760e8395-f2a2-4161-9bf1-c72ed1aa6ae3,4th Tap Brewing Cooperative,micro,Austin,Texas,United States,30.3852024,-97.7118913
d8b4ad26-346b-40dd-8215-b0e89ace23e2,5 Alarm Brewing Co,micro,Lake Mills,Iowa,United States,43.41926615,-93.53398788
c17a3e56-4d4e-405e-a21b-85f415903674,5 Lakes Brewing Co.,brewpub,Dorr,Michigan,United States,42.72497157,-85.70445518
75eff8e1-7c25-483a-a2b2-49ecdbf16d31,5 Lamps Brewery,regional,Dublin,Dublin,Ireland,53.33596635,-6.26585621
257e9aac-7dbe-4656-b366-9d8a94c49d58,5 North Brewing Company,closed,Spokane,Washington,United States,47.71758683,-117.4328496
f927d8d6-3151-4073-9d20-410ca617853e,5 Rabbit Cerveceria Inc,micro,Chicago,Illinois,United States,41.7595502,-87.6572069
5c99b790-e00d-4ca6-86a5-37723f728690,5 Rights Brewing Co,micro,Marysville,Washington,United States,48.05156015,-122.1762906
2af85509-aee5-46bc-ab1a-fd9b8b0026d4,5 Rivers Brewing LLC,planning,Spanish Fort,Alabama,United States,30.6749127,-87.9152724
80c395e8-28c8-460a-9cc5-721fcc22410f,5 Seasons Brewing Co - Prado,brewpub,Sandy Springs,Georgia,United States,33.9078086,-84.3796711
83d47922-0a23-4b85-9c1c-d50b9135d64a,5 Stones Artisan Brewery,micro,New Braunfels,Texas,United States,29.711365,-98.232345
fafc2e23-c3bf-46d3-87c0-00e92209269b,515 Brewing Co,micro,Clive,Iowa,United States,41.599992,-93.7228408
7e12d827-22dc-4d07-8715-8192c9680b23,5150 Brewing At The Brass Tap Rocklin,micro,Rocklin,California,United States,38.8047402,-121.207331
132540a2-23c8-4720-8c58-31292d264c4a,51st State Brewing Company,brewpub,Kingsford,Michigan,United States,45.808408,-88.08819
5858b701-9e27-44e6-8ab8-b950b72c4181,51st Ward Beer Company,contract,Westmont,Illinois,United States,41.804494,-87.981157
4d878d25-a8fb-49e7-93da-56d229bf46ff,54-40 Brewing Company,brewpub,Washougal,Washington,United States,45.56577849,-122.3269349
126f87c3-1c6d-4ff0-b35c-c8dfa9a8e1b4,550 Brewing,proprietor,Aztec,New Mexico,United States,36.8213739,-107.9950235
4a4baf4f-921c-46c0-9130-afcc4ce4f4d2,559 Local Brewing,micro,Clovis,California,United States,36.82517171,-119.7017487
f4a902c1-e5a6-43da-b3e4-a1ffc97d31a9,5770 Brewery,micro,Teutopolis,Illinois,United States,39.13142194,-88.47806652
90d1fa86-77d7-4a21-9818-e338fa6fdb96,583 양조장(583 Brewery),brewpub,Jangsu-gun,Jeollabukdo,South Korea,35.68271721,127.6205123
cc8de428-9663-466c-bae8-73ad9edf0892,5th Line Brewing Co,micro,Yakima,Washington,United States,46.61136701,-120.4930458
e2bb50c4-260f-4f42-8306-392f7bd5f4ba,6 & 40 Brewery/Taproom,planning,Lakewood,Colorado,United States,39.6311085,-105.1100582
6f431fe7-b136-444b-84e3-3a2042903d93,6 Degrees of Separation,brewpub,Ossining,New York,United States,41.15866213,-73.86768188
62871bbc-a963-4c09-9eff-eb36ade49fd7,608 Brewing Company,micro,La Crosse,Wisconsin,United States,43.82596395589804,-91.24992798856552
f3e9ba4b-0246-44ac-9170-f095d19e8d64,612 Brew,micro,Minneapolis,Minnesota,United States,45.000631,-93.2062058
af6cb069-b61a-4c69-8fd2-0a5f87c11a17,6th and La Brea,brewpub,Los Angeles,California,United States,34.0730485,-118.3440213
6a928a00-bf8e-4481-ae27-a2a5b14f56e2,7 Devils Brewing Co,brewpub,Coos Bay,Oregon,United States,43.36654751,-124.2147508
e861ea88-9815-48a0-84ba-d2a1929178e7,7 Hills Brewing Company,brewpub,Dubuque,Iowa,United States,42.5045556,-90.6635263
745b65a8-d682-465c-a418-0188ce5878c2,7 Seas Brewing Co,micro,Tacoma,Washington,United States,47.242614,-122.4390379
e062c040-4ff9-46f1-9f3d-172626694cb0,7 Seas Brewing Co - Gig Harbor,taproom,Gig Harbor,Washington,United States,47.328217,-122.577347
a1199657-e4a9-496b-88c3-999f9e7e97e9,7 Sins Brewery,micro,Ripley,New York,United States,42.24869073,-79.7497349
a3a1eac7-b858-4bdd-81ac-c2099b717da2,7 Sisters Brewing Co,brewpub,San Luis Obispo,California,United States,35.2467278,-120.6706375
3f3220f8-75f8-4fea-a5a4-289aa3267f11,"718BrewCafe, LLP",brewpub,Metropolis,Illinois,United States,37.15373334,-88.73129158
c00f57cf-acdd-46da-9269-d182cb87a7e4,734 Brewing Company,micro,Ypsilanti,Michigan,United States,42.24586784,-83.61103475
86fc7186-e3a3-42f2-9316-e33c8afa2b8a,7th Day Brewery,micro,Brookvale,NSW,Australia,-33.7668139,151.2727492
66a91db6-7d2a-4d67-a720-7f924cae3571,7th Settlement Brewery,closed,Dover,New Hampshire,United States,43.1953787,-70.8728379
4679ff59-8ef6-4443-b6ec-f58232c6b7d7,7venth Sun Tampa,micro,Tampa,Florida,United States,27.9495902,-82.4500207
c6a766f9-a187-4e5b-9519-6c737ce0cde5,8 Bit Brewing Company,brewpub,Murrieta,California,United States,33.53033448,-117.1762542
745272b9-5d04-4468-b1f7-e76a75c22de9,81 Artisan,micro,Chichester,West Sussex,England,50.89212,-0.81111
187f0cfc-1433-4d8c-89c0-5b4151504a71,841 Brewhouse,brewpub,Whitewater,Wisconsin,United States,42.8323014,-88.71427344
3055793c-9330-4fe1-958b-fef6d2a0e057,8one8 Brewing Company,micro,Canoga Park,California,United States,34.2218019,-118.5885323
2d880e85-5b0f-447b-b1b2-5bcae8a4b130,8th Street Ale Haus,brewpub,Sheboygan,Wisconsin,United States,43.75674392,-87.71305702
c2bc693f-906a-46a0-a5f9-82eab2d2845b,8th Wonder Brewery,micro,Houston,Texas,United States,29.7487783,-95.3559402
a0a230f6-17b2-4460-8eca-61e57be53ed5,9 White Deer Brewery,micro,Macroom,Cork,Ireland,51.936249,-9.146507143
2b067eab-e0b0-46b6-aaea-e40a62cf632f,903 Brewers,micro,Sherman,Texas,United States,33.61788732,-96.60698055
de6341a8-881b-4d9f-9335-5e9203e8a2c3,927 Beer Company,micro,Cambria,California,United States,35.5666725,-121.0985408
de63f5c7-c340-4095-a302-f35ab8ac7179,93 Octane Brewery,micro,Saint Charles,Illinois,United States,41.89885110048553,-88.33362590083395
b4e012c5-0f36-4d0a-a40b-cbcb29c7ceed,95ate5 Brewpub,brewpub,Saint John,Indiana,United States,41.44400246,-87.46380305
9aeccd09-8884-4f0e-93f4-c44dacd246aa,A Homestead Brew,micro,Valley Springs,South Dakota,United States,43.51733014,-96.49421923
5b627789-ff7e-4890-a7cf-24572bf547a2,Aardwolf Brewing Company,micro,Jacksonville,Florida,United States,30.3108962,-81.6545197
9c7b9f2a-6deb-44a1-9b3e-f83952a4db38,Abbey Brewing Co,contract,Miami Beach,Florida,United States,25.7890381,-80.1402943
9c5acc37-15fa-4838-91ee-47bf27a94777,"Abbey Brewing Company, LLC",micro,Santa Fe,New Mexico,United States,35.66555826,-105.9465207
30d8f77b-aeec-4435-a280-16bacd1b1c97,Aberrant Ales,brewpub,Howell,Michigan,United States,42.60773722,-83.93094539
b161916f-3f69-4f16-8059-eef9eee6877c,Abide Brewing Company,micro,Newnan,Georgia,United States,33.40257035,-84.76356641
e2fa853c-ca91-4043-878d-0bcee9900ea3,Abigaile,brewpub,Hermosa Beach,California,United States,33.8734519,-118.4048656
c074ba4c-0b31-4344-a85a-7930df7fb410,Abita Brewing Co,regional,Covington,Louisiana,United States,30.481981,-90.056477
e6780612-ff74-4289-8718-a229529e3ee1,Able Ebenezer Brewing Company,micro,Merrimack,New Hampshire,United States,42.851742,-71.493705
31678502-edf6-4eb0-bc10-4ede5ac279b6,Able Seedhouse and Brewery,micro,Minneapolis,Minnesota,United States,44.9993934,-93.2510686
4db32843-26ff-4e73-9e24-1cb874109b24,Abnormal Beer Company,micro,San Diego,California,United States,33.02391,-117.08575
28e05fda-77a4-4a5a-9f8a-08169ec07ce5,Abolitionist Ale Works,brewpub,Charles Town,West Virginia,United States,39.28867207,-77.8607888
bec6adc5-3a3b-4793-8364-c58f16e88cc8,Abridged Beer Company,brewpub,Knoxville,Tennessee,United States,35.932287,-84.016459
9de7f346-3918-4e5c-b59e-a36bf61b0441,ABRU Craft Brewery,micro,Bellville,Western Cape,South Africa,-33.8742,18.6533
67525d30-1f18-4f03-a8ba-28a1153955eb,Absolution Brewing Co,micro,Torrance,California,United States,33.8431391,-118.3378601
600f88e5-9dc9-4a41-b54e-909c292ba4bb,Absolution By the Sea,brewpub,La Jolla,California,United States,32.84083388,-117.2740167
98b6e0ab-22ba-4864-80b0-a967ca61e536,Abyss Brewing Ltd,micro,Uckfield,East Sussex,England,50.945743,0.14604
829f7243-78f3-4282-b0e8-1a5fcb10a229,Accomplice Beer Company,brewpub,Cheyenne,Wyoming,United States,41.130063,-104.819296
b52bfb27-345f-4add-bfc3-1b6fc67ab55b,Acidulous Brewing Company,contract,Littleton,Colorado,United States,39.5383949,-105.1059543
7fa5779e-88df-42ab-895b-412b635498ae,Acopon Brewing Co,micro,Dripping Springs,Texas,United States,30.19269957,-98.09006208
1a6206ad-e34b-421d-92d9-ba409cfedf82,Acorn Brewing,micro,Edgewood,Washington,United States,47.23859752,-122.2934912
2fe1e670-d832-4ba5-b957-f86a09ee062d,Acoustic Ales Brewing Experiment,closed,San Diego,California,United States,32.74219079,-117.1840465
ea7f7091-5e37-4762-bbcc-9a51702c99c1,"Actual Brewing Company, LLC",micro,Columbus,Ohio,United States,39.9868523,-82.9080986
0d0f85e7-bc2d-44fc-bf27-4f14e5d6136a,Adam's Northwest Bistro / Twin Rivers Brewing,closed,Monroe,Washington,United States,47.85588471,-121.970887
9ff5f718-dee7-4e69-b79c-6250de87e840,Adelbert's Brewery LLC,micro,Austin,Texas,United States,30.3826286,-97.7201589
a180c4e0-77cc-4088-951c-62192abd99d4,Adirondack Pub and Brewery,micro,Lake George,New York,United States,43.41850655,-73.71407763
1b7f0552-3b1a-4737-8cb4-eb8d7134d903,Adirondack Toboggan Company Microbrewery,micro,Gouverneur,New York,United States,44.33237311,-75.47489238
49e805d3-70e3-4c21-81d6-d21e290ffefe,AdMerk Corp. Inc.,contract,Washington,District of Columbia,United States,38.89742205,-77.0094205
2861f9b7-ebe4-49a5-a047-8aa0c142dbf3,Adobe Creek Brewing Company,micro,Novato,California,United States,38.07349982,-122.5358157
ef2e3826-f9b5-44d2-b901-331aa728a8cd,Adur Brewery,micro,Steyning,West Sussex,England,50.893624,-0.340173
82b967b9-3808-4716-9a51-58f80cd038c6,Aegir Project Brewery,brewpub,Cape Town,Western Cape,South Africa,-34.1035,18.3582
e77c24b4-8b21-4d28-a9c0-568623b77cd9,Aero Craft Brewing,planning,Denver,Colorado,United States,39.7391428,-104.984696
6f0bba92-cc4b-49df-ad02-827b08bd7272,Aero Plains Brewing,micro,Wichita,Kansas,United States,37.68455054,-97.35071131
59b8c8b8-6850-4b24-81f0-a16a9cd87773,Aeronaut Brewing Company,micro,Somerville,Massachusetts,United States,42.3819723,-71.1062676
2d26c5df-aa29-4c3b-9d56-5a83d5102f41,Aether Brewing,micro,Northgate,QLD,Australia,-27.3932924,153.0708268
580dba92-5b7a-4e6c-9129-ac5621c90ecd,Afro Caribbean Brewing Company,brewpub,Cape Town,Western Cape,South Africa,-33.9372,18.4705
333c81a4-9bcd-4699-b28a-2c49dd696596,Aftershock Brewing Co,micro,Temecula,California,United States,33.49310382,-117.1485306
c185b848-a69a-4d73-8a33-7b6f0db2e3fc,Afterthought Brewing Company,micro,Lombard,Illinois,United States,41.90549742,-88.02234574
3d00e6db-0f45-43a5-add5-b9455edfdccb,Against the Grain Brewery,micro,Louisville,Kentucky,United States,38.2554568,-85.7440377
68855f86-415a-44e9-a0ab-53e6c8b10a3d,Against the Grain Production Facility,micro,Louisville,Kentucky,United States,38.2658758,-85.7767241
5ad38209-903f-4200-946e-ae435947252e,Agar’s Brewery,micro,Centurion,Gauteng,South Africa,-25.9189,28.1256
85c7bc77-387c-449f-8091-6c694b35077c,Agonic Brewing Company LLC,planning,Rice Lake,Wisconsin,United States,45.50218442479316,-91.73228441549789
f1ed5260-13cb-4f22-a4ac-0e1f7f676a12,"Agrarian Ales, LLC",closed,Eugene,Oregon,United States,44.18922784,-123.1277712
685be3dc-20b8-434d-880c-d7aabac5bfc0,Ahnapee Brewery,micro,Algoma,Wisconsin,United States,44.60761365888498,-87.43645394436277
b9f4f532-15df-4a50-b15e-e5cd5d41977b,Aigean Ales,closed,Manchester,New Hampshire,United States,42.9899594,-71.46899187
dfec4bba-cfbc-4562-b6be-f0563f51821a,Aiken Brewing Co,brewpub,Aiken,South Carolina,United States,33.5603084,-81.7228141
f4c592ed-4c20-4b87-bb35-64f894a6cc6b,Airline Brewing Company,micro,Amherst,Maine,United States,44.8329462,-68.3677435
9737bf0c-b29e-49d7-9778-3951072eb147,Airways Brewing Co,closed,Kent,Washington,United States,47.4119802,-122.2391026
d9578437-2aa8-45ab-97f2-cf6f7074d9af,Airways Brewing Co. Bistro & Beer Garden,closed,Kent,Washington,United States,47.382498,-122.235649
828ee507-7142-4c7c-9f0b-82964d4195d0,Akademia Brewing Company,brewpub,Athens,Georgia,United States,33.94270289,-83.47153754
645a43c4-74b2-47e5-a795-f2b0f678df52,Akasha Brewing Company,micro,Five Dock,NSW,Australia,-33.8697751,151.1182256
d4f4e76b-b971-4dcb-8a9b-d6c36a3e8c22,Akronym Brewing LLC,micro,Akron,Ohio,United States,41.08512193,-81.51645882
39e91766-af3e-4074-9d49-26ca621e45dc,Al. Ringling Brewing Co,micro,Baraboo,Wisconsin,United States,43.471751392446656,-89.74483177323495
b7db853a-e8aa-430f-84c8-d49b72184d01,Alameda Brewing Co,micro,Portland,Oregon,United States,45.48882655,-122.6412495
07ad4030-fb5b-4eb7-9b28-d7f5556b145d,Alameda Brewing Co,micro,Portland,Oregon,United States,45.54849565,-122.6136209
